# start_epoch_ms=1772061048171 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772061093210,14.430894,7.621951,6.808943,0.000000,85.569106,2.84,1.66,0.97,4,2117
1772061093711,14.792300,8.206687,6.585613,0.202634,85.005066,2.84,1.66,0.97,3,2125
1772061094211,14.964611,8.392315,6.572295,0.000000,85.035389,2.84,1.66,0.97,9,2124
1772061094711,15.166835,7.684530,7.482305,0.202224,84.630940,2.84,1.66,0.97,5,2123
1772061095212,14.547304,7.731434,6.815870,0.000000,85.452696,2.84,1.66,0.97,7,2115
1772061095712,15.478615,8.553971,6.924644,0.203666,84.317719,2.84,1.66,0.97,5,2128
1772061096213,15.762538,8.700102,7.062436,0.000000,84.237462,2.84,1.66,0.97,3,2113
1772061096713,14.837398,8.434959,6.402439,0.101626,85.060976,2.93,1.7,0.98,5,2122
1772061097213,14.417178,7.668712,6.748466,0.000000,85.582822,2.93,1.7,0.98,3,2123
1772061097714,14.576962,7.441386,7.135576,0.203874,85.219164,2.93,1.7,0.98,7,2123
1772061098214,13.948718,7.589744,6.358974,0.000000,86.051282,2.93,1.7,0.98,3,2113
1772061098715,15.166835,7.785642,7.381193,0.202224,84.630940,2.93,1.7,0.98,3,2122
1772061099215,15.050505,8.080808,6.969697,0.000000,84.949495,2.93,1.7,0.98,5,2113
1772061099716,15.485830,8.198381,7.287449,0.202429,84.311741,2.93,1.7,0.98,4,2122
1772061100216,15.126904,8.426396,6.700508,0.000000,84.873096,2.93,1.7,0.98,3,2122
1772061100716,14.795918,8.163265,6.632653,0.204082,85.000000,2.93,1.7,0.98,5,2121
1772061101217,15.080972,8.502024,6.578947,0.000000,84.919028,2.93,1.7,0.98,3,2111
1772061101717,15.741675,8.678103,7.063572,0.201816,84.056509,2.94,1.72,0.99,5,2122
1772061102218,15.609265,9.063444,6.545821,0.100705,84.290030,2.94,1.72,0.99,3,2111
1772061102718,15.757576,8.989899,6.767677,0.000000,84.242424,2.94,1.72,0.99,5,2121
1772061103218,15.918367,9.387755,6.530612,0.102041,83.979592,2.94,1.72,0.99,4,2121
1772061103719,14.430894,8.130081,6.300813,0.000000,85.569106,2.94,1.72,0.99,3,2121
1772061104219,14.634146,7.723577,6.910569,0.101626,85.264228,2.94,1.72,0.99,6,2109
1772061104719,14.882773,8.053007,6.829766,0.000000,85.117227,2.94,1.72,0.99,3,2120
1772061105220,14.212679,7.668712,6.543967,0.102249,85.685072,2.94,1.72,0.99,5,2110
1772061105720,15.650407,8.638211,7.012195,0.000000,84.349593,2.94,1.72,0.99,7,2119
1772061106221,17.741935,9.576613,8.165323,0.201613,82.056452,2.94,1.72,0.99,3,2121
1772061106721,15.228426,8.527919,6.700508,0.000000,84.771574,2.94,1.74,1.0,5,2121
1772061107221,16.024341,8.620690,7.403651,0.202840,83.772819,2.94,1.74,1.0,5,2111
1772061107722,15.400203,8.510638,6.889564,0.000000,84.599797,2.94,1.74,1.0,6,2118
