# start_epoch_ms=1772061501233 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772061501233,nan,nan,nan,nan,nan,2.03,1.95,1.33,9,2217
1772061501733,18.840580,9.834369,9.006211,0.414079,80.745342,2.11,1.97,1.34,5,2297
1772061502234,18.672199,10.892116,7.780083,0.103734,81.224066,2.11,1.97,1.34,6,2297
1772061502734,20.790021,12.577963,8.212058,0.415800,78.794179,2.11,1.97,1.34,3,2298
1772061503234,22.372529,13.423517,8.949011,0.104058,77.523413,2.11,1.97,1.34,10,2288
1772061503735,23.504722,14.690451,8.814271,0.314795,76.180483,2.11,1.97,1.34,9,2296
1772061504235,24.973877,14.942529,10.031348,0.208986,74.817137,2.11,1.97,1.34,3,2284
1772061504736,25.443170,15.224192,10.218978,0.208551,74.348279,2.11,1.97,1.34,7,2295
1772061505236,24.737945,15.094340,9.643606,0.419287,74.842767,2.11,1.97,1.34,8,2295
1772061505736,24.607330,15.183246,9.424084,0.104712,75.287958,2.11,1.97,1.34,7,2294
1772061506237,25.232678,15.201655,10.031024,0.413650,74.353671,2.11,1.97,1.34,11,2285
1772061506737,25.726141,15.663900,10.062241,0.103734,74.170124,2.34,2.02,1.36,9,2296
1772061507237,24.737945,15.094340,9.643606,0.314465,74.947589,2.34,2.02,1.36,8,2285
1772061507738,25.806452,15.608741,10.197711,0.312175,73.881374,2.34,2.02,1.36,6,2297
1772061508238,27.215850,15.849844,11.366006,0.208551,72.575600,2.34,2.02,1.36,9,2300
1772061508739,25.366876,15.303983,10.062893,0.314465,74.318658,2.34,2.02,1.36,8,2295
1772061509239,25.130890,15.183246,9.947644,0.209424,74.659686,2.34,2.02,1.36,7,2288
1772061509739,25.755996,15.432742,10.323253,0.208551,74.035454,2.34,2.02,1.36,5,2293
1772061510240,25.156576,15.240084,9.916493,0.313152,74.530271,2.34,2.02,1.36,13,2283
1772061510740,25.416667,15.104167,10.312500,0.104167,74.479167,2.34,2.02,1.36,3,2294
1772061511240,24.817518,15.015641,9.801877,0.312826,74.869656,2.34,2.02,1.36,6,2294
1772061511741,25.182102,15.296566,9.885536,0.208117,74.609781,2.24,2.0,1.35,6,2294
1772061512241,25.078044,15.192508,9.885536,0.208117,74.713840,2.24,2.0,1.35,8,2284
1772061512741,25.726141,14.626556,11.099585,0.207469,74.066390,2.24,2.0,1.35,4,2294
1772061513242,24.554040,15.110178,9.443861,0.314795,75.131165,2.24,2.0,1.35,13,2284
1772061513742,25.156576,15.240084,9.916493,0.208768,74.634656,2.24,2.0,1.35,2,2294
1772061514243,24.843424,14.926931,9.916493,0.208768,74.947808,2.24,2.0,1.35,6,2293
