# start_epoch_ms=1771539881792 container=oai-nr-du since=0s
ts_epoch_ms	container	log_line
1771539881822	oai-nr-du	10496.193566 [NR_MAC] I Frame.Slot 128.0
1771539881822	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 48 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539881822	oai-nr-du	UE 49a6: dlsch_rounds 1592/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 0 CCE fail 0
1771539881822	oai-nr-du	UE 49a6: ulsch_rounds 15761/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 0 (Qm 2 deltaMCS 0 dB) NPRB 5  SNR 51.0 dB CCE fail 2
1771539881822	oai-nr-du	UE 49a6: MAC:    TX          33818 RX         315548 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 4: TX             21 RX            453 bytes
1771539881822	oai-nr-du	
1771539881822	oai-nr-du	10496.535736 [NR_MAC] I Frame.Slot 256.0
1771539881822	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 48 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539881822	oai-nr-du	UE 49a6: dlsch_rounds 1593/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 0 CCE fail 0
1771539881822	oai-nr-du	UE 49a6: ulsch_rounds 15774/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 0 (Qm 2 deltaMCS 0 dB) NPRB 5  SNR 51.0 dB CCE fail 2
1771539881822	oai-nr-du	UE 49a6: MAC:    TX          33839 RX         315808 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539881822	oai-nr-du	UE 49a6: LCID 4: TX             21 RX            453 bytes
1771539881822	oai-nr-du	
1771539881913	oai-nr-du	10496.856989 [NR_PHY] I CPU LDPC decoder:    65.30 us (   65.30 us / seg)
1771539881945	oai-nr-du	10496.889235 [NR_MAC] I Frame.Slot 384.0
1771539881945	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 61 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539881945	oai-nr-du	UE 49a6: dlsch_rounds 1636/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 2 CCE fail 1
1771539881945	oai-nr-du	UE 49a6: ulsch_rounds 15918/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 2 (Qm 2 deltaMCS 0 dB) NPRB 106  SNR 41.5 dB CCE fail 2
1771539881945	oai-nr-du	UE 49a6: MAC:    TX          37100 RX         364665 bytes
1771539881945	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539881945	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539881945	oai-nr-du	UE 49a6: LCID 4: TX           2513 RX          47959 bytes
1771539881945	oai-nr-du	
1771539882449	oai-nr-du	10497.393172 [NR_MAC] I Frame.Slot 512.0
1771539882449	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 61 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539882449	oai-nr-du	UE 49a6: dlsch_rounds 2322/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 15 CCE fail 44
1771539882449	oai-nr-du	UE 49a6: ulsch_rounds 17195/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 15 (Qm 4 deltaMCS 0 dB) NPRB 106  SNR 41.5 dB CCE fail 2
1771539882449	oai-nr-du	UE 49a6: MAC:    TX         130426 RX        2644857 bytes
1771539882449	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539882449	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539882449	oai-nr-du	UE 49a6: LCID 4: TX          52489 RX        2317121 bytes
1771539882449	oai-nr-du	
1771539882913	oai-nr-du	10497.857505 [NR_PHY] I CPU LDPC decoder:   180.40 us (   51.75 us / seg)
1771539883083	oai-nr-du	10498.027258 [NR_MAC] I Frame.Slot 640.0
1771539883083	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 61 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539883083	oai-nr-du	UE 49a6: dlsch_rounds 3302/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 28 CCE fail 104
1771539883083	oai-nr-du	UE 49a6: ulsch_rounds 18467/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 28 (Qm 6 deltaMCS 0 dB) NPRB 106  SNR 50.5 dB CCE fail 2
1771539883083	oai-nr-du	UE 49a6: MAC:    TX         471122 RX        9624902 bytes
1771539883083	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539883083	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539883083	oai-nr-du	UE 49a6: LCID 4: TX         193372 RX        9275850 bytes
1771539883083	oai-nr-du	
1771539883784	oai-nr-du	10498.727901 [NR_MAC] I Frame.Slot 768.0
1771539883784	oai-nr-du	UE RNTI 49a6 CU-UE-ID 1 in-sync PH 61 dB PCMAX 20 dBm, average RSRP -44 (32 meas)
1771539883784	oai-nr-du	UE 49a6: dlsch_rounds 4260/0/0/0, dlsch_errors 0, pucch0_DTX 0, BLER 0.00000 MCS (0) 28 CCE fail 148
1771539883784	oai-nr-du	UE 49a6: ulsch_rounds 19745/0/0/0, ulsch_errors 0, ulsch_DTX 0, BLER 0.00000 MCS (0) 28 (Qm 6 deltaMCS 0 dB) NPRB 106  SNR 41.5 dB CCE fail 2
1771539883784	oai-nr-du	UE 49a6: MAC:    TX         947758 RX       20120753 bytes
1771539883784	oai-nr-du	UE 49a6: LCID 1: TX            522 RX            309 bytes
1771539883784	oai-nr-du	UE 49a6: LCID 2: TX              0 RX              0 bytes
1771539883784	oai-nr-du	UE 49a6: LCID 4: TX         389257 RX       19736757 bytes
1771539883784	oai-nr-du	
