# start_epoch_ms=1772064465271 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772064477783,20.429009,10.827375,9.601634,0.000000,79.570991,3.05,3.11,2.69,5,2469
1772064478283,19.447288,10.030706,9.416581,0.000000,80.552712,3.05,3.11,2.69,2,2469
1772064478784,18.633540,10.248447,8.385093,0.000000,81.366460,3.05,3.11,2.69,2,2468
1772064479284,20.244151,10.172940,10.071211,0.000000,79.755849,3.05,3.11,2.69,4,2456
1772064479785,19.631902,10.327198,9.304703,0.000000,80.368098,3.05,3.11,2.69,7,2466
1772064480285,19.242579,10.542477,8.700102,0.000000,80.757421,3.05,3.11,2.69,7,2456
1772064480786,19.754350,10.542477,9.211873,0.204708,80.040942,3.05,3.11,2.69,3,2466
1772064481286,19.651996,10.133060,9.518936,0.000000,80.348004,3.05,3.11,2.69,5,2466
1772064481786,19.631902,10.531697,9.100204,0.000000,80.368098,3.05,3.11,2.69,4,2466
1772064482287,20.345880,10.478128,9.867752,0.000000,79.654120,3.2,3.15,2.7,2,2456
1772064482787,19.817073,10.264228,9.552846,0.000000,80.182927,3.2,3.15,2.7,2,2467
1772064483287,19.308943,9.959350,9.349593,0.000000,80.691057,3.2,3.15,2.7,2,2457
1772064483788,19.837233,10.071211,9.766022,0.000000,80.162767,3.2,3.15,2.7,2,2469
1772064484288,20.242915,10.222672,10.020243,0.000000,79.757085,3.2,3.15,2.7,3,2468
1772064484788,19.404517,10.266940,9.137577,0.000000,80.595483,3.2,3.15,2.7,6,2468
1772064485289,18.910586,10.174717,8.735868,0.000000,81.089414,3.2,3.15,2.7,5,2455
1772064485789,19.282051,10.153846,9.128205,0.205128,80.512821,3.2,3.15,2.7,5,2467
1772064486290,20.756646,10.531697,10.224949,0.000000,79.243354,3.2,3.15,2.7,5,2455
1772064486790,20.470829,10.542477,9.928352,0.000000,79.529171,3.2,3.15,2.7,8,2464
1772064487290,19.444444,10.596708,8.847737,0.102881,80.452675,4.15,3.34,2.77,7,2464
1772064487791,19.195046,9.907121,9.287926,0.000000,80.804954,4.15,3.34,2.77,4,2466
1772064488291,19.672131,10.553279,9.118852,0.000000,80.327869,4.15,3.34,2.77,8,2454
1772064488791,19.301848,9.958932,9.342916,0.000000,80.698152,4.15,3.34,2.77,4,2465
1772064489292,19.013361,10.277492,8.735868,0.000000,80.986639,4.15,3.34,2.77,12,2456
1772064489792,19.795918,10.306122,9.489796,0.000000,80.204082,4.15,3.34,2.77,7,2467
1772064490292,19.837233,10.376399,9.460834,0.000000,80.162767,4.15,3.34,2.77,3,2467
1772064490793,21.084954,11.156602,9.928352,0.102354,78.812692,4.15,3.34,2.77,2,2469
1772064491293,20.242915,10.526316,9.716599,0.000000,79.757085,4.15,3.34,2.77,8,2458
1772064491793,19.571865,10.193680,9.378186,0.000000,80.428135,4.15,3.34,2.77,6,2466
1772064492294,19.404517,9.958932,9.445585,0.000000,80.595483,3.9,3.3,2.76,5,2454
1772064492794,19.857434,10.285132,9.572301,0.000000,80.142566,3.9,3.3,2.76,13,2465
1772064493295,19.469929,10.193680,9.276249,0.000000,80.530071,3.9,3.3,2.76,3,2465
1772064493795,19.467213,10.348361,9.118852,0.000000,80.532787,3.9,3.3,2.76,2,2466
1772064494295,19.938650,10.736196,9.202454,0.000000,80.061350,3.9,3.3,2.76,9,2456
1772064494796,19.258496,10.504634,8.753862,0.000000,80.741504,3.9,3.3,2.76,2,2468
1772064495296,20.020429,10.827375,9.193054,0.000000,79.979571,3.9,3.3,2.76,2,2459
1772064495796,19.529652,9.918200,9.611452,0.204499,80.265849,3.9,3.3,2.76,4,2468
1772064496297,20.717949,10.769231,9.948718,0.000000,79.282051,3.9,3.3,2.76,7,2468
1772064496797,19.027921,10.031024,8.996898,0.000000,80.972079,3.9,3.3,2.76,3,2466
1772064497298,19.390863,10.050761,9.340102,0.000000,80.609137,3.91,3.32,2.76,2,2454
1772064497798,19.325153,9.815951,9.509202,0.000000,80.674847,3.91,3.32,2.76,2,2465
1772064498298,20.693170,11.213048,9.480122,0.000000,79.306830,3.91,3.32,2.76,2,2455
1772064498799,19.404517,10.574949,8.829569,0.000000,80.595483,3.91,3.32,2.76,3,2465
1772064499299,19.364754,9.938525,9.426230,0.000000,80.635246,3.91,3.32,2.76,3,2465
1772064499799,19.551935,10.081466,9.470468,0.000000,80.448065,3.91,3.32,2.76,3,2467
1772064500300,18.640577,10.092688,8.547889,0.000000,81.359423,3.91,3.32,2.76,2,2455
1772064500800,19.018405,10.224949,8.793456,0.102249,80.879346,3.91,3.32,2.76,2,2466
1772064501301,19.857434,10.692464,9.164969,0.000000,80.142566,3.91,3.32,2.76,3,2456
1772064501801,20.182556,10.649087,9.533469,0.000000,79.817444,3.91,3.32,2.76,9,2466
1772064502301,19.877049,10.655738,9.221311,0.000000,80.122951,4.23,3.39,2.79,17,2466
1772064502802,19.775739,10.499490,9.276249,0.000000,80.224261,4.23,3.39,2.79,14,2468
1772064503303,20.918367,11.734694,9.183673,0.000000,79.081633,4.23,3.39,2.79,4,2458
1772064503803,19.754350,10.542477,9.211873,0.000000,80.245650,4.23,3.39,2.79,4,2468
1772064504303,19.444444,10.390947,9.053498,0.000000,80.555556,4.23,3.39,2.79,4,2458
1772064504804,19.816139,10.827375,8.988764,0.000000,80.183861,4.23,3.39,2.79,5,2466
1772064505304,19.037871,10.133060,8.904811,0.000000,80.962129,4.23,3.39,2.79,4,2466
1772064505805,18.930041,10.185185,8.744856,0.102881,80.967078,4.23,3.39,2.79,3,2466
1772064506305,20.288363,10.504634,9.783728,0.000000,79.711637,4.23,3.39,2.79,6,2465
1772064506806,20.854527,10.579858,10.274669,0.000000,79.145473,4.23,3.39,2.79,3,2468
1772064507306,19.018405,9.815951,9.202454,0.000000,80.981595,4.62,3.49,2.82,4,2460
1772064507807,18.640577,10.298661,8.341916,0.000000,81.359423,4.62,3.49,2.82,4,2468
1772064508307,19.242579,10.235415,9.007165,0.000000,80.757421,4.62,3.49,2.82,8,2468
1772064508808,19.693878,10.000000,9.693878,0.000000,80.306122,4.62,3.49,2.82,2,2469
1772064509308,19.384615,10.564103,8.820513,0.000000,80.615385,4.62,3.49,2.82,2,2459
1772064509809,19.532045,10.071211,9.460834,0.000000,80.467955,4.62,3.49,2.82,2,2485
1772064510309,18.396711,9.763618,8.633094,0.000000,81.603289,4.62,3.49,2.82,2,2460
1772064510810,18.833163,9.928352,8.904811,0.204708,80.962129,4.62,3.49,2.82,2,2470
1772064511310,18.954918,10.245902,8.709016,0.000000,81.045082,4.62,3.49,2.82,5,2472
1772064511810,19.348269,10.081466,9.266802,0.000000,80.651731,4.62,3.49,2.82,14,2470
1772064512311,19.613821,10.264228,9.349593,0.000000,80.386179,4.73,3.53,2.84,2,2459
1772064512811,18.974359,9.846154,9.128205,0.000000,81.025641,4.73,3.53,2.84,3,2485
1772064513312,20.528455,10.975610,9.552846,0.000000,79.471545,4.73,3.53,2.84,2,2461
1772064513812,19.672131,10.348361,9.323770,0.000000,80.327869,4.73,3.53,2.84,7,2471
1772064514313,18.904959,10.330579,8.574380,0.000000,81.095041,4.73,3.53,2.84,10,2472
1772064514813,18.988648,10.319917,8.668731,0.000000,81.011352,4.73,3.53,2.84,2,2472
1772064515314,19.653768,10.590631,9.063136,0.000000,80.346232,4.73,3.53,2.84,2,2461
1772064515814,19.653768,10.488798,9.164969,0.203666,80.142566,4.73,3.53,2.84,8,2471
1772064516314,19.401445,10.319917,9.081527,0.000000,80.598555,4.73,3.53,2.84,13,2464
1772064516815,21.041879,10.520940,10.520940,0.000000,78.958121,4.73,3.53,2.84,2,2471
1772064517316,19.407559,10.316650,9.090909,0.000000,80.592441,5.07,3.62,2.87,2,2472
1772064517816,18.998979,9.908069,9.090909,0.000000,81.001021,5.07,3.62,2.87,3,2474
1772064518316,18.640577,9.989701,8.650875,0.000000,81.359423,5.07,3.62,2.87,3,2460
1772064518817,19.734151,10.327198,9.406953,0.000000,80.265849,5.07,3.62,2.87,3,2470
1772064519317,19.857434,10.692464,9.164969,0.000000,80.142566,5.07,3.62,2.87,2,2460
1772064519818,19.897959,10.612245,9.285714,0.000000,80.102041,5.07,3.62,2.87,4,2472
1772064520318,19.364754,10.348361,9.016393,0.000000,80.635246,5.07,3.62,2.87,2,2472
1772064520818,19.096509,10.266940,8.829569,0.205339,80.698152,5.07,3.62,2.87,2,2470
1772064521319,19.120654,9.611452,9.509202,0.000000,80.879346,5.07,3.62,2.87,2,2460
1772064521820,18.852459,9.836066,9.016393,0.000000,81.147541,5.07,3.62,2.87,2,2469
1772064522320,19.489796,10.000000,9.489796,0.000000,80.510204,5.22,3.68,2.9,2,2458
1772064522820,19.266055,10.193680,9.072375,0.000000,80.733945,5.22,3.68,2.9,7,2470
1772064523321,21.095335,11.257606,9.837728,0.101420,78.803245,5.22,3.68,2.9,2,2468
1772064523821,19.897959,10.306122,9.591837,0.000000,80.102041,5.22,3.68,2.9,2,2468
1772064524322,20.163767,11.054248,9.109519,0.000000,79.836233,5.22,3.68,2.9,4,2458
1772064524823,19.774590,10.655738,9.118852,0.000000,80.225410,5.22,3.68,2.9,2,2468
