# start_epoch_ms=1771540841133 interval_s=0.5 container=oai-nr-du
ts_epoch_ms,container,cpu_percent,mem_percent,mem_usage,net_io,block_io,pids
1771540841133,oai-nr-du,134.24,0.85,1.012GiB / 119.7GiB,110GB / 110GB,0B / 14.1MB,22
1771540844156,oai-nr-du,144.21,0.85,1.014GiB / 119.7GiB,113GB / 113GB,0B / 14.1MB,22
1771540847165,oai-nr-du,152.44,0.85,1.013GiB / 119.7GiB,115GB / 115GB,0B / 14.1MB,22
1771540850171,oai-nr-du,160.0,0.85,1.014GiB / 119.7GiB,118GB / 118GB,0B / 14.1MB,22
1771540853178,oai-nr-du,158.84,0.85,1.014GiB / 119.7GiB,120GB / 120GB,0B / 14.1MB,22
1771540856184,oai-nr-du,155.71,0.85,1.014GiB / 119.7GiB,123GB / 123GB,0B / 14.1MB,22
1771540859190,oai-nr-du,152.42,0.85,1.015GiB / 119.7GiB,125GB / 125GB,0B / 14.1MB,22
1771540862216,oai-nr-du,153.73,0.85,1.014GiB / 119.7GiB,128GB / 128GB,0B / 14.1MB,22
1771540865224,oai-nr-du,152.09,0.85,1.015GiB / 119.7GiB,130GB / 130GB,0B / 14.1MB,22
1771540868232,oai-nr-du,153.76,0.85,1.013GiB / 119.7GiB,133GB / 133GB,0B / 14.1MB,22
1771540871240,oai-nr-du,152.29,0.85,1.015GiB / 119.7GiB,135GB / 135GB,0B / 14.1MB,22
1771540874245,oai-nr-du,153.5,0.85,1.014GiB / 119.7GiB,137GB / 137GB,0B / 14.1MB,22
1771540877254,oai-nr-du,154.75,0.85,1.015GiB / 119.7GiB,140GB / 140GB,0B / 14.1MB,22
1771540880264,oai-nr-du,153.02,0.85,1.012GiB / 119.7GiB,142GB / 142GB,0B / 14.1MB,22
1771540883272,oai-nr-du,155.51,0.85,1.014GiB / 119.7GiB,145GB / 145GB,0B / 14.1MB,22
1771540886279,oai-nr-du,154.87,0.85,1.014GiB / 119.7GiB,147GB / 147GB,0B / 14.1MB,22
1771540889287,oai-nr-du,153.35,0.85,1.015GiB / 119.7GiB,150GB / 150GB,0B / 14.1MB,22
1771540892295,oai-nr-du,153.47,0.85,1.015GiB / 119.7GiB,152GB / 152GB,0B / 14.1MB,22
1771540895305,oai-nr-du,154.66,0.85,1.014GiB / 119.7GiB,155GB / 155GB,0B / 14.1MB,22
1771540898312,oai-nr-du,152.82,0.85,1.014GiB / 119.7GiB,157GB / 157GB,0B / 14.1MB,22
