# start_epoch_ms=1772061288293 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772061288293,nan,nan,nan,nan,nan,1.5,1.39,0.99,19,2112
1772061288794,24.510814,15.242019,9.268795,0.308960,75.180227,1.5,1.39,0.99,5,2153
1772061289294,26.791277,18.172378,8.618899,0.103842,73.104881,1.5,1.39,0.99,9,2152
1772061289795,27.197518,17.890383,9.307135,0.000000,72.802482,1.5,1.39,0.99,7,2151
1772061290295,26.397516,18.012422,8.385093,0.207039,73.395445,1.5,1.39,0.99,4,2141
1772061290795,26.998962,18.276220,8.722741,0.000000,73.001038,1.5,1.39,0.99,8,2151
1772061291296,27.909372,18.949537,8.959835,0.102987,71.987642,1.5,1.39,0.99,8,2142
1772061291796,26.923077,17.879418,9.043659,0.207900,72.869023,1.62,1.42,1.0,5,2150
1772061292297,26.528497,17.823834,8.704663,0.000000,73.471503,1.62,1.42,1.0,4,2150
1772061292797,26.096033,17.223382,8.872651,0.104384,73.799582,1.62,1.42,1.0,7,2150
1772061293298,26.923077,18.295218,8.627859,0.000000,73.076923,1.62,1.42,1.0,6,2143
1772061293798,26.687435,17.964694,8.722741,0.207684,73.104881,1.62,1.42,1.0,10,2153
1772061294298,25.991649,17.954071,8.037578,0.000000,74.008351,1.62,1.42,1.0,5,2142
1772061294799,25.813221,17.628541,8.184680,0.104932,74.081847,1.62,1.42,1.0,3,2152
1772061295299,26.096033,17.849687,8.246347,0.000000,73.903967,1.62,1.42,1.0,7,2152
1772061295800,27.244582,17.647059,9.597523,0.206398,72.549020,1.62,1.42,1.0,8,2152
1772061296300,25.964546,17.309698,8.654849,0.000000,74.035454,1.62,1.42,1.0,11,2142
1772061296800,26.659751,18.153527,8.506224,0.103734,73.236515,1.89,1.48,1.02,6,2150
1772061297301,26.954733,18.106996,8.847737,0.000000,73.045267,1.89,1.48,1.02,7,2140
1772061297801,29.514964,19.195046,10.319917,0.206398,70.278638,1.89,1.48,1.02,7,2151
1772061298301,25.705329,17.345873,8.359457,0.000000,74.294671,1.89,1.48,1.02,5,2151
1772061298802,27.310488,18.380062,8.930426,0.103842,72.585670,1.89,1.48,1.02,3,2150
1772061299302,27.178423,18.153527,9.024896,0.000000,72.821577,1.89,1.48,1.02,13,2140
1772061299802,26.321244,17.927461,8.393782,0.103627,73.575130,1.89,1.48,1.02,3,2150
1772061300303,27.122153,18.426501,8.695652,0.207039,72.670807,1.89,1.48,1.02,8,2139
1772061300803,27.197518,18.614271,8.583247,0.000000,72.802482,1.89,1.48,1.02,2,2148
1772061301304,26.299376,18.087318,8.212058,0.103950,73.596674,1.89,1.48,1.02,9,2148
1772061301804,26.430801,18.106139,8.324662,0.000000,73.569199,2.22,1.55,1.05,7,2148
1772061302304,27.720739,18.377823,9.342916,0.102669,72.176591,2.22,1.55,1.05,2,2138
1772061302805,26.507277,17.671518,8.835759,0.000000,73.492723,2.22,1.55,1.05,4,2148
1772061303305,26.715177,17.671518,9.043659,0.103950,73.180873,2.22,1.55,1.05,8,2138
1772061303806,26.652893,18.078512,8.574380,0.000000,73.347107,2.22,1.55,1.05,7,2148
1772061304306,25.236593,17.245005,7.991588,0.105152,74.658254,2.22,1.55,1.05,13,2148
1772061304806,29.710145,19.668737,10.041408,0.000000,70.289855,2.22,1.55,1.05,9,2149
1772061305307,27.254098,18.545082,8.709016,0.204918,72.540984,2.22,1.55,1.05,5,2137
1772061305807,26.934985,17.956656,8.978328,0.000000,73.065015,2.22,1.55,1.05,10,2147
1772061306308,26.375909,17.549325,8.826584,0.207684,73.416407,2.22,1.55,1.05,9,2137
1772061306808,26.244813,17.634855,8.609959,0.000000,73.755187,2.68,1.66,1.08,6,2147
1772061307309,26.934985,18.472652,8.462332,0.103199,72.961816,2.68,1.66,1.08,5,2147
1772061307809,28.092243,18.343816,9.748428,0.104822,71.802935,2.68,1.66,1.08,4,2148
1772061308309,26.145833,17.916667,8.229167,0.104167,73.750000,2.68,1.66,1.08,8,2138
1772061308810,27.007299,18.561001,8.446298,0.104275,72.888425,2.68,1.66,1.08,9,2148
1772061309310,26.934985,18.369453,8.565531,0.000000,73.065015,2.68,1.66,1.08,8,2139
1772061309811,26.611227,18.087318,8.523909,0.103950,73.284823,2.68,1.66,1.08,2,2149
1772061310311,27.178423,18.568465,8.609959,0.000000,72.821577,2.68,1.66,1.08,13,2150
1772061310811,26.046025,17.991632,8.054393,0.104603,73.849372,2.68,1.66,1.08,6,2150
1772061311312,26.348548,17.946058,8.402490,0.000000,73.651452,2.68,1.66,1.08,4,2140
1772061311812,26.915114,18.115942,8.799172,0.103520,72.981366,2.87,1.72,1.1,3,2149
1772061312313,26.680455,18.510858,8.169597,0.000000,73.319545,2.87,1.72,1.1,11,2140
1772061312814,26.680455,18.097208,8.583247,0.103413,73.216132,2.87,1.72,1.1,4,2150
1772061313314,26.010363,17.616580,8.393782,0.000000,73.989637,2.87,1.72,1.1,13,2149
1772061313814,25.236593,17.139853,8.096740,0.210305,74.553102,2.87,1.72,1.1,7,2149
1772061314315,26.625387,17.956656,8.668731,0.000000,73.374613,2.87,1.72,1.1,15,2141
1772061314815,27.169421,18.595041,8.574380,0.206612,72.623967,2.87,1.72,1.1,12,2151
1772061315316,26.826722,18.058455,8.768267,0.000000,73.173278,2.87,1.72,1.1,7,2143
1772061315816,26.513570,18.058455,8.455115,0.104384,73.382046,2.87,1.72,1.1,3,2153
1772061316317,26.666667,18.358974,8.307692,0.205128,73.128205,2.87,1.72,1.1,10,2151
1772061316817,26.501035,18.219462,8.281573,0.000000,73.498965,3.2,1.8,1.14,7,2151
1772061317317,25.337487,17.341641,7.995846,0.103842,74.558671,3.2,1.8,1.14,8,2142
1772061317818,28.213166,18.286311,9.926855,0.000000,71.786834,3.2,1.8,1.14,8,2158
1772061318318,27.063741,17.972832,9.090909,0.104493,72.831766,3.2,1.8,1.14,7,2144
1772061318818,28.070175,18.885449,9.184727,0.000000,71.929825,3.2,1.8,1.14,9,2154
1772061319319,25.833333,18.020833,7.812500,0.104167,74.062500,3.2,1.8,1.14,3,2154
1772061319819,26.943005,18.549223,8.393782,0.000000,73.056995,3.2,1.8,1.14,6,2156
1772061320319,27.160494,18.415638,8.744856,0.102881,72.736626,3.2,1.8,1.14,5,2145
1772061320820,26.173097,17.831074,8.342023,0.000000,73.826903,3.2,1.8,1.14,13,2155
1772061321320,26.370217,18.200620,8.169597,0.206825,73.422958,3.2,1.8,1.14,9,2144
1772061321821,27.507756,18.924509,8.583247,0.000000,72.492244,3.66,1.92,1.18,9,2154
1772061322321,26.556017,17.946058,8.609959,0.207469,73.236515,3.66,1.92,1.18,4,2154
1772061322821,26.485923,17.831074,8.654849,0.000000,73.514077,3.66,1.92,1.18,9,2153
1772061323322,25.960540,17.860852,8.099688,0.103842,73.935618,3.66,1.92,1.18,5,2142
1772061323822,26.770833,18.125000,8.645833,0.104167,73.125000,3.66,1.92,1.18,10,2150
1772061324323,26.321244,17.616580,8.704663,0.310881,73.367876,3.66,1.92,1.18,5,2140
1772061324823,25.365344,17.745303,7.620042,0.208768,74.425887,3.66,1.92,1.18,5,2150
1772061325323,25.523013,17.468619,8.054393,0.000000,74.476987,3.66,1.92,1.18,5,2150
1772061325824,26.326743,17.898023,8.428720,0.104058,73.569199,3.66,1.92,1.18,12,2154
1772061326324,26.990693,18.304033,8.686660,0.000000,73.009307,3.66,1.92,1.18,7,2145
1772061326824,26.543210,18.004115,8.539095,0.205761,73.251029,3.85,1.99,1.2,9,2155
1772061327325,26.424870,17.512953,8.911917,0.000000,73.575130,3.85,1.99,1.2,7,2143
1772061327825,29.058945,19.131334,9.927611,0.103413,70.837642,3.85,1.99,1.2,5,2159
1772061328325,27.197518,18.407446,8.790072,0.000000,72.802482,3.85,1.99,1.2,8,2153
1772061328826,27.479339,18.388430,9.090909,0.206612,72.314050,3.85,1.99,1.2,3,2153
1772061329326,26.934985,18.369453,8.565531,0.000000,73.065015,3.85,1.99,1.2,11,2143
1772061329826,26.611227,17.879418,8.731809,0.103950,73.284823,3.85,1.99,1.2,10,2153
1772061330327,26.507277,17.983368,8.523909,0.000000,73.492723,3.85,1.99,1.2,6,2143
1772061330827,26.200418,17.745303,8.455115,0.208768,73.590814,3.85,1.99,1.2,7,2153
1772061331328,26.597938,18.144330,8.453608,0.000000,73.402062,3.85,1.99,1.2,6,2153
1772061331828,26.288660,17.938144,8.350515,0.206186,73.505155,4.34,2.12,1.25,7,2153
1772061332328,26.867220,18.153527,8.713693,0.103734,73.029046,4.34,2.12,1.25,2,2143
1772061332829,26.927030,18.293936,8.633094,0.000000,73.072970,4.34,2.12,1.25,7,2153
1772061333329,26.735751,18.652850,8.082902,0.103627,73.160622,4.34,2.12,1.25,3,2144
1772061333829,27.657379,18.575851,9.081527,0.000000,72.342621,4.34,2.12,1.25,8,2155
1772061334330,27.038184,18.059856,8.978328,0.103199,72.858617,4.34,2.12,1.25,8,2155
1772061334830,26.597938,17.731959,8.865979,0.000000,73.402062,4.34,2.12,1.25,6,2153
1772061335331,26.501035,18.012422,8.488613,0.103520,73.395445,4.34,2.12,1.25,4,2143
1772061335831,26.354167,17.500000,8.854167,0.000000,73.645833,4.34,2.12,1.25,8,2153
1772061336331,27.049180,18.032787,9.016393,0.204918,72.745902,4.34,2.12,1.25,10,2142
1772061336832,26.424870,18.134715,8.290155,0.000000,73.575130,4.48,2.19,1.28,5,2152
1772061337332,26.763485,17.946058,8.817427,0.103734,73.132780,4.48,2.19,1.28,12,2154
1772061337832,27.817994,18.407446,9.410548,0.000000,72.182006,4.48,2.19,1.28,5,2155
1772061338333,27.639752,18.322981,9.316770,0.207039,72.153209,4.48,2.19,1.28,10,2142
1772061338833,27.338877,18.503119,8.835759,0.000000,72.661123,4.48,2.19,1.28,9,2152
1772061339333,26.839378,18.445596,8.393782,0.103627,73.056995,4.48,2.19,1.28,8,2140
1772061339834,25.678497,17.327766,8.350731,0.208768,74.112735,4.48,2.19,1.28,4,2151
1772061340334,26.006192,17.647059,8.359133,0.000000,73.993808,4.48,2.19,1.28,3,2151
1772061340834,26.879506,18.125644,8.753862,0.102987,73.017508,4.48,2.19,1.28,4,2151
1772061341335,26.217617,17.927461,8.290155,0.000000,73.782383,4.48,2.19,1.28,6,2141
1772061341835,26.611227,17.983368,8.627859,0.207900,73.180873,4.68,2.27,1.31,5,2151
1772061342336,26.522188,18.266254,8.255934,0.000000,73.477812,4.68,2.27,1.31,2,2139
1772061342836,26.485923,17.831074,8.654849,0.104275,73.409802,4.68,2.27,1.31,9,2150
1772061343336,28.218332,19.567456,8.650875,0.000000,71.781668,4.68,2.27,1.31,7,2150
1772061343837,26.708075,18.426501,8.281573,0.103520,73.188406,4.68,2.27,1.31,4,2150
1772061344337,25.883576,17.567568,8.316008,0.000000,74.116424,4.68,2.27,1.31,5,2139
1772061344837,25.729167,17.708333,8.020833,0.208333,74.062500,4.68,2.27,1.31,6,2149
1772061345338,26.564103,18.461538,8.102564,0.000000,73.435897,4.68,2.27,1.31,8,2138
1772061345838,26.145833,17.812500,8.333333,0.104167,73.750000,4.68,2.27,1.31,4,2148
