# start_epoch_ms=1772064169131 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772064169131,nan,nan,nan,nan,nan,4.09,3.32,2.55,7,2063
1772064169631,21.956296,12.591051,9.365245,0.520291,77.523413,4.09,3.32,2.55,8,2169
1772064170132,21.063608,12.200209,8.863399,0.521376,78.415016,4.09,3.32,2.55,2,2169
1772064170632,21.765914,11.909651,9.856263,0.513347,77.720739,4.09,3.32,2.55,5,2169
1772064171132,23.804574,12.889813,10.914761,0.415800,75.779626,4.09,3.32,2.55,7,2125
1772064171633,22.312373,12.170385,10.141988,0.202840,77.484787,4.09,3.32,2.55,4,2139
1772064172133,21.326531,12.040816,9.285714,0.000000,78.673469,3.93,3.3,2.55,4,2127
1772064172634,20.700309,11.843460,8.856849,0.000000,79.299691,3.93,3.3,2.55,3,2136
1772064173134,22.188139,12.576687,9.611452,0.000000,77.811861,3.93,3.3,2.55,5,2136
1772064173635,22.713258,13.257965,9.455293,0.000000,77.286742,3.93,3.3,2.55,9,2136
1772064174135,24.898785,13.967611,10.931174,0.000000,75.101215,3.93,3.3,2.55,4,2124
1772064174635,23.535457,13.155190,10.380267,0.000000,76.464543,3.93,3.3,2.55,13,2133
1772064175136,23.799796,13.585291,10.214505,0.000000,76.200204,3.93,3.3,2.55,10,2123
1772064175637,23.848516,13.408393,10.440123,0.000000,76.151484,3.93,3.3,2.55,7,2134
1772064176137,23.305955,13.757700,9.548255,0.000000,76.694045,3.93,3.3,2.55,10,2134
1772064176638,23.329908,13.257965,10.071942,0.102775,76.567318,3.93,3.3,2.55,6,2134
1772064177138,23.371251,13.443640,9.927611,0.000000,76.628749,4.33,3.39,2.58,3,2123
1772064177639,24.821974,14.445575,10.376399,0.000000,75.178026,4.33,3.39,2.58,6,2133
1772064178139,23.274974,13.182286,10.092688,0.000000,76.725026,4.33,3.39,2.58,5,2126
1772064178639,23.692308,13.743590,9.948718,0.000000,76.307692,4.33,3.39,2.58,5,2130
1772064179140,24.183673,13.367347,10.816327,0.000000,75.816327,4.33,3.39,2.58,3,2129
1772064179640,23.212435,13.575130,9.637306,0.000000,76.787565,4.33,3.39,2.58,7,2129
1772064180140,25.103306,13.946281,11.157025,0.000000,74.896694,4.33,3.39,2.58,6,2119
1772064180641,24.049332,13.874615,10.174717,0.000000,75.950668,4.33,3.39,2.58,4,2129
1772064181141,24.435318,13.757700,10.677618,0.000000,75.564682,4.33,3.39,2.58,5,2120
1772064181641,24.049332,13.257965,10.791367,0.102775,75.847893,4.33,3.39,2.58,9,2131
1772064182142,22.722513,13.403141,9.319372,0.000000,77.277487,4.31,3.4,2.59,6,2133
1772064182642,23.848516,13.817810,10.030706,0.000000,76.151484,4.31,3.4,2.59,2,2133
1772064183143,23.212435,13.056995,10.155440,0.000000,76.787565,4.31,3.4,2.59,3,2123
1772064183643,23.819302,13.244353,10.574949,0.000000,76.180698,4.31,3.4,2.59,5,2131
1772064184143,24.873096,14.010152,10.862944,0.000000,75.126904,4.31,3.4,2.59,2,2120
1772064184644,24.338086,13.747454,10.590631,0.000000,75.661914,4.31,3.4,2.59,8,2142
1772064185144,24.618515,13.936928,10.681587,0.000000,75.381485,4.31,3.4,2.59,2,2129
1772064185644,24.768756,14.080164,10.688592,0.000000,75.231244,4.31,3.4,2.59,2,2129
1772064186145,23.901941,13.585291,10.316650,0.000000,76.098059,4.31,3.4,2.59,4,2119
1772064186645,23.602484,13.871636,9.730849,0.103520,76.293996,4.31,3.4,2.59,4,2130
1772064187145,24.233129,13.905930,10.327198,0.000000,75.766871,4.2,3.4,2.59,14,2120
1772064187646,25.025641,13.743590,11.282051,0.000000,74.974359,4.2,3.4,2.59,5,2130
1772064188146,23.799796,13.789581,10.010215,0.000000,76.200204,4.2,3.4,2.59,4,2131
1772064188646,24.873610,14.155713,10.717897,0.000000,75.126390,4.2,3.4,2.59,4,2130
1772064189147,24.183673,14.081633,10.102041,0.000000,75.816327,4.2,3.4,2.59,6,2121
1772064189647,23.901941,13.483146,10.418795,0.000000,76.098059,4.2,3.4,2.59,2,2129
1772064190147,25.661914,14.256619,11.405295,0.000000,74.338086,4.2,3.4,2.59,4,2119
1772064190648,26.149132,14.606742,11.542390,0.000000,73.850868,4.2,3.4,2.59,4,2132
1772064191148,25.690890,14.738997,10.951894,0.000000,74.309110,4.2,3.4,2.59,3,2133
1772064191649,24.407827,14.212152,10.195675,0.205973,75.386200,4.2,3.4,2.59,4,2133
1772064192149,23.212435,13.471503,9.740933,0.000000,76.787565,3.94,3.36,2.59,4,2137
1772064192649,24.229979,14.476386,9.753593,0.000000,75.770021,3.94,3.36,2.59,4,2131
1772064193150,23.843782,13.669065,10.174717,0.000000,76.156218,3.94,3.36,2.59,3,2120
1772064193650,25.203252,14.126016,11.077236,0.000000,74.796748,3.94,3.36,2.59,5,2132
1772064194150,24.360287,13.306039,11.054248,0.000000,75.639713,3.94,3.36,2.59,8,2132
1772064194651,23.456790,13.374486,10.082305,0.000000,76.543210,3.94,3.36,2.59,10,2130
1772064195151,23.140496,13.429752,9.710744,0.000000,76.859504,3.94,3.36,2.59,6,2120
1772064195651,24.566769,14.271152,10.295617,0.000000,75.433231,3.94,3.36,2.59,4,2131
