# start_epoch_ms=1772063387527 interval_s=0.5 container=oai-nr-du
ts_epoch_ms,container,cpu_percent,mem_percent,mem_usage,net_io,block_io,pids
1772063387527,oai-nr-du,351.49,0.89,1.062GiB / 119.7GiB,56.1GB / 56.1GB,0B / 86kB,24
1772063390551,oai-nr-du,349.89,0.89,1.062GiB / 119.7GiB,57.3GB / 57.4GB,0B / 86kB,24
1772063393560,oai-nr-du,348.89,0.89,1.063GiB / 119.7GiB,58.5GB / 58.6GB,0B / 86kB,24
1772063396567,oai-nr-du,347.12,0.89,1.063GiB / 119.7GiB,59.8GB / 59.9GB,0B / 94.2kB,24
1772063399574,oai-nr-du,350.78,0.89,1.063GiB / 119.7GiB,61GB / 61.2GB,0B / 94.2kB,24
1772063402581,oai-nr-du,350.86,0.89,1.063GiB / 119.7GiB,62.3GB / 62.5GB,0B / 94.2kB,24
1772063405589,oai-nr-du,351.97,0.89,1.063GiB / 119.7GiB,63.5GB / 63.8GB,0B / 94.2kB,24
1772063408597,oai-nr-du,351.6,0.89,1.063GiB / 119.7GiB,64.7GB / 65GB,0B / 94.2kB,24
1772063411602,oai-nr-du,347.61,0.89,1.063GiB / 119.7GiB,66GB / 66.3GB,0B / 94.2kB,24
1772063414608,oai-nr-du,346.85,0.89,1.063GiB / 119.7GiB,67.2GB / 67.6GB,0B / 94.2kB,24
1772063417615,oai-nr-du,348.08,0.89,1.063GiB / 119.7GiB,68.4GB / 68.9GB,0B / 94.2kB,24
1772063420622,oai-nr-du,349.4,0.89,1.062GiB / 119.7GiB,69.7GB / 70.2GB,0B / 94.2kB,24
1772063423628,oai-nr-du,348.95,0.89,1.063GiB / 119.7GiB,70.9GB / 71.4GB,0B / 94.2kB,24
1772063426635,oai-nr-du,349.92,0.89,1.063GiB / 119.7GiB,72.2GB / 72.7GB,0B / 94.2kB,24
1772063429641,oai-nr-du,348.87,0.89,1.062GiB / 119.7GiB,73.4GB / 74GB,0B / 102kB,24
1772063432648,oai-nr-du,350.39,0.89,1.062GiB / 119.7GiB,74.6GB / 75.3GB,0B / 102kB,24
1772063435656,oai-nr-du,348.09,0.89,1.063GiB / 119.7GiB,75.8GB / 76.5GB,0B / 102kB,24
1772063438664,oai-nr-du,349.57,0.89,1.062GiB / 119.7GiB,77GB / 77.7GB,0B / 102kB,24
1772063441672,oai-nr-du,348.79,0.89,1.062GiB / 119.7GiB,78.2GB / 78.9GB,0B / 102kB,24
1772063444676,oai-nr-du,349.29,0.89,1.063GiB / 119.7GiB,79.3GB / 80.2GB,0B / 102kB,24
