# start_epoch_ms=1772061715988 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772061753515,21.047228,11.498973,9.548255,0.000000,78.952772,2.97,2.36,1.65,7,2405
1772061754016,18.499486,10.791367,7.708119,0.000000,81.500514,2.97,2.36,1.65,5,2395
1772061754516,19.754350,10.951894,8.802456,0.000000,80.245650,2.97,2.36,1.65,7,2420
1772061755017,18.285124,10.020661,8.264463,0.000000,81.714876,2.97,2.36,1.65,6,2395
1772061755518,19.199179,10.164271,9.034908,0.000000,80.800821,2.97,2.36,1.65,2,2404
1772061756018,18.935517,9.825998,9.109519,0.000000,81.064483,2.97,2.36,1.65,2,2404
1772061756518,20.404040,12.020202,8.383838,0.000000,79.595960,3.61,2.51,1.7,3,2404
1772061757019,19.817073,11.077236,8.739837,0.000000,80.182927,3.61,2.51,1.7,3,2396
1772061757520,19.534413,10.627530,8.906883,0.000000,80.465587,3.61,2.51,1.7,4,2406
1772061758020,19.066937,10.344828,8.722110,0.000000,80.933063,3.61,2.51,1.7,3,2393
1772061758521,19.125127,10.986775,8.138352,0.203459,80.671414,3.61,2.51,1.7,9,2402
1772061759021,18.769231,9.435897,9.333333,0.000000,81.230769,3.61,2.51,1.7,2,2402
1772061759522,18.935517,9.825998,9.109519,0.000000,81.064483,3.61,2.51,1.7,2,2401
1772061760022,19.105691,10.670732,8.434959,0.000000,80.894309,3.61,2.51,1.7,2,2391
1772061760522,18.628454,10.849539,7.778915,0.000000,81.371546,3.61,2.51,1.7,2,2401
1772061761023,18.499486,10.688592,7.810894,0.000000,81.500514,3.61,2.51,1.7,6,2392
1772061761523,18.998979,11.031665,7.967314,0.000000,81.001021,3.56,2.52,1.71,3,2401
1772061762023,18.666667,10.564103,8.102564,0.000000,81.333333,3.56,2.52,1.71,2,2399
1772061762524,20.080727,11.604440,8.476287,0.000000,79.919273,3.56,2.52,1.71,2,2399
1772061763024,18.993840,10.574949,8.418891,0.000000,81.006160,3.56,2.52,1.71,2,2389
1772061763524,22.165475,12.257406,9.908069,0.204290,77.630235,3.56,2.52,1.71,5,2399
1772061764025,19.755601,10.896130,8.859470,0.000000,80.244399,3.56,2.52,1.71,6,2389
1772061764525,20.507614,10.659898,9.847716,0.000000,79.492386,3.56,2.52,1.71,4,2399
1772061765025,19.857434,11.099796,8.757637,0.000000,80.142566,3.56,2.52,1.71,3,2399
1772061765526,19.282051,10.769231,8.512821,0.000000,80.717949,3.56,2.52,1.71,3,2399
1772061766026,19.877676,10.907238,8.970438,0.000000,80.122324,3.56,2.52,1.71,5,2389
1772061766526,19.609856,10.780287,8.829569,0.000000,80.390144,3.6,2.54,1.72,4,2401
1772061767027,18.377823,11.293634,7.084189,0.000000,81.622177,3.6,2.54,1.72,3,2391
1772061767527,19.348269,11.099796,8.248473,0.000000,80.651731,3.6,2.54,1.72,2,2399
1772061768028,19.037871,11.258956,7.778915,0.000000,80.962129,3.6,2.54,1.72,5,2400
1772061768528,18.526100,10.337769,8.188332,0.204708,81.269191,3.6,2.54,1.72,5,2400
1772061769028,19.125127,9.867752,9.257375,0.000000,80.874873,3.6,2.54,1.72,3,2387
1772061769529,19.285714,10.816327,8.469388,0.000000,80.714286,3.6,2.54,1.72,8,2396
1772061770029,19.023398,10.783316,8.240081,0.000000,80.976602,3.6,2.54,1.72,2,2388
1772061770529,18.813906,11.042945,7.770961,0.000000,81.186094,3.6,2.54,1.72,2,2398
1772061771030,18.852459,10.553279,8.299180,0.000000,81.147541,3.6,2.54,1.72,6,2398
1772061771530,19.450102,11.099796,8.350305,0.000000,80.549898,3.87,2.62,1.75,3,2397
1772061772030,19.305414,10.725230,8.580184,0.000000,80.694586,3.87,2.62,1.75,9,2385
1772061772531,19.037871,10.849539,8.188332,0.000000,80.962129,3.87,2.62,1.75,7,2396
1772061773031,19.125127,10.376399,8.748728,0.000000,80.874873,3.87,2.62,1.75,8,2386
1772061773531,20.621762,10.880829,9.740933,0.207254,79.170984,3.87,2.62,1.75,4,2398
1772061774032,19.305414,10.725230,8.580184,0.000000,80.694586,3.87,2.62,1.75,6,2398
1772061774532,20.161290,10.584677,9.576613,0.000000,79.838710,3.87,2.62,1.75,2,2398
1772061775033,18.238342,10.466321,7.772021,0.000000,81.761658,3.87,2.62,1.75,5,2388
1772061775533,18.595041,10.433884,8.161157,0.000000,81.404959,3.87,2.62,1.75,8,2398
