# start_epoch_ms=1772063587937 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772063626465,28.186528,15.440415,12.746114,0.103627,71.709845,4.5,2.79,1.99,8,1946
1772063626966,27.966976,15.067079,12.899897,0.412797,71.620227,4.7,2.86,2.01,6,1937
1772063627466,28.482972,16.202270,12.280702,0.309598,71.207430,4.7,2.86,2.01,4,1948
1772063627966,28.778468,16.252588,12.525880,0.103520,71.118012,4.7,2.86,2.01,8,1948
1772063628467,29.387331,16.510903,12.876428,0.311526,70.301142,4.7,2.86,2.01,6,1948
1772063628967,28.112033,16.078838,12.033195,0.103734,71.784232,4.7,2.86,2.01,5,1938
1772063629467,28.615702,16.115702,12.500000,0.413223,70.971074,4.7,2.86,2.01,6,1949
1772063629968,28.556701,16.082474,12.474227,0.103093,71.340206,4.7,2.86,2.01,9,1939
1772063630468,28.008299,15.871369,12.136929,0.414938,71.576763,4.7,2.86,2.01,5,1964
1772063630968,28.263104,16.341213,11.921891,0.308325,71.428571,4.7,2.86,2.01,6,1947
1772063631469,27.945777,15.745568,12.200209,0.208551,71.845673,4.7,2.86,2.01,9,1948
1772063631969,27.754678,15.904366,11.850312,0.207900,72.037422,4.73,2.89,2.03,9,1938
1772063632469,29.550102,16.462168,13.087935,0.102249,70.347648,4.73,2.89,2.03,5,1948
1772063632970,28.439425,16.632444,11.806982,0.308008,71.252567,4.73,2.89,2.03,3,1938
1772063633470,30.082136,16.837782,13.244353,0.308008,69.609856,4.73,2.89,2.03,10,1948
1772063633970,30.184805,18.172485,12.012320,0.308008,69.507187,4.73,2.89,2.03,9,1948
1772063634471,27.668394,15.958549,11.709845,0.310881,72.020725,4.73,2.89,2.03,15,1947
1772063634971,28.379773,16.305470,12.074303,0.103199,71.517028,4.73,2.89,2.03,5,1935
1772063635471,28.865979,16.082474,12.783505,0.309278,70.824742,4.73,2.89,2.03,7,1944
1772063635972,27.685950,15.702479,11.983471,0.413223,71.900826,4.73,2.89,2.03,8,1934
1772063636472,28.247423,16.082474,12.164948,0.103093,71.649485,4.73,2.89,2.03,2,1945
1772063636972,27.760578,15.892673,11.867905,0.309598,71.929825,4.67,2.91,2.04,8,1945
1772063637473,27.414330,15.680166,11.734164,0.207684,72.377985,4.67,2.91,2.04,3,1945
1772063637973,27.991675,16.337149,11.654527,0.312175,71.696150,4.67,2.91,2.04,2,1936
1772063638473,29.227557,16.805846,12.421712,0.104384,70.668058,4.67,2.91,2.04,4,1946
1772063638974,28.218332,15.756952,12.461380,0.205973,71.575695,4.67,2.91,2.04,4,1935
1772063639474,27.215850,15.641293,11.574557,0.208551,72.575600,4.67,2.91,2.04,4,1944
1772063639974,27.611169,15.822130,11.789038,0.206825,72.182006,4.67,2.91,2.04,10,1946
1772063640475,27.835052,16.185567,11.649485,0.309278,71.855670,4.67,2.91,2.04,8,1914
1772063640975,28.645295,16.235781,12.409514,0.206825,71.147880,4.67,2.91,2.04,4,1906
1772063641475,28.881988,16.666667,12.215321,0.207039,70.910973,4.67,2.91,2.04,10,1916
1772063641975,28.215768,15.663900,12.551867,0.311203,71.473029,4.7,2.95,2.06,5,1905
1772063642476,29.813665,16.770186,13.043478,0.103520,70.082816,4.7,2.95,2.06,9,1916
1772063642976,30.569948,17.098446,13.471503,0.310881,69.119171,4.7,2.95,2.06,5,1916
1772063643476,29.833680,16.424116,13.409563,0.207900,69.958420,4.7,2.95,2.06,13,1916
1772063643977,33.229491,18.172378,15.057113,0.207684,66.562825,4.7,2.95,2.06,10,1907
1772063644477,29.052632,16.526316,12.526316,0.210526,70.736842,4.7,2.95,2.06,6,1914
1772063644978,29.864724,17.481790,12.382934,0.104058,70.031217,4.7,2.95,2.06,3,1903
1772063645478,30.344108,17.205422,13.138686,0.312826,69.343066,4.7,2.95,2.06,4,1911
1772063645978,30.593132,17.689906,12.903226,0.208117,69.198751,4.7,2.95,2.06,9,1912
1772063646479,29.690722,16.597938,13.092784,0.309278,70.000000,4.7,2.95,2.06,2,1910
1772063646979,28.778468,16.459627,12.318841,0.310559,70.910973,5.12,3.06,2.1,3,1901
1772063647479,28.615702,16.322314,12.293388,0.206612,71.177686,5.12,3.06,2.1,9,1913
