# start_epoch_ms=1772062953211 interval_s=0.5 source=/proc/stat
ts_epoch_ms,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,load1,load5,load15,procs_running,procs_total
1772062953211,nan,nan,nan,nan,nan,1.97,1.22,1.27,15,1752
1772062953712,15.424431,8.281573,7.142857,0.207039,84.368530,1.97,1.22,1.27,6,1786
1772062954212,14.182195,7.971014,6.211180,0.000000,85.817805,1.97,1.22,1.27,5,1786
1772062954712,14.491264,8.016444,6.474820,0.102775,85.405961,1.97,1.22,1.27,3,1786
1772062955213,13.354037,7.039337,6.314700,0.000000,86.645963,1.97,1.22,1.27,3,1777
1772062955713,14.788004,7.755946,7.032058,0.206825,85.005171,1.97,1.22,1.27,3,1788
1772062956213,14.684592,7.755946,6.928645,0.000000,85.315408,1.97,1.22,1.27,6,1779
1772062956714,14.212152,7.826982,6.385170,0.205973,85.581874,1.97,1.22,1.27,3,1785
1772062957214,14.461538,7.692308,6.769231,0.000000,85.538462,1.89,1.22,1.27,3,1786
1772062957714,15.479876,7.843137,7.636739,0.206398,84.313725,1.89,1.22,1.27,5,1787
1772062958215,15.472482,8.099688,7.372793,0.000000,84.527518,1.89,1.22,1.27,5,1778
1772062958715,14.745587,7.892004,6.853583,0.103842,85.150571,1.89,1.22,1.27,4,1788
1772062959215,14.727085,7.929969,6.797116,0.205973,85.066941,1.89,1.22,1.27,5,1778
1772062959716,16.049383,9.053498,6.995885,0.000000,83.950617,1.89,1.22,1.27,4,1787
1772062960216,15.892673,8.668731,7.223942,0.206398,83.900929,1.89,1.22,1.27,3,1786
1772062960716,14.522822,7.572614,6.950207,0.000000,85.477178,1.89,1.22,1.27,5,1786
1772062961217,14.345114,8.004158,6.340956,0.207900,85.446985,1.89,1.22,1.27,4,1777
1772062961717,15.185950,7.851240,7.334711,0.000000,84.814050,1.89,1.22,1.27,4,1788
1772062962217,15.010352,8.074534,6.935818,0.207039,84.782609,2.14,1.28,1.29,6,1782
1772062962718,15.296566,8.532778,6.763788,0.000000,84.703434,2.14,1.28,1.29,4,1793
1772062963218,16.804979,9.647303,7.157676,0.103734,83.091286,2.14,1.28,1.29,6,1790
1772062963719,15.312500,8.645833,6.666667,0.000000,84.687500,2.14,1.28,1.29,3,1790
1772062964219,17.080745,9.627329,7.453416,0.207039,82.712215,2.14,1.28,1.29,3,1781
1772062964720,14.196242,7.724426,6.471816,0.000000,85.803758,2.14,1.28,1.29,4,1790
1772062965220,13.753878,7.549121,6.204757,0.206825,86.039297,2.14,1.28,1.29,2,1781
1772062965720,14.107884,7.468880,6.639004,0.000000,85.892116,2.14,1.28,1.29,4,1791
1772062966221,14.151925,7.596254,6.555671,0.104058,85.744017,2.14,1.28,1.29,3,1791
1772062966721,14.830072,8.135942,6.694130,0.000000,85.169928,2.14,1.28,1.29,3,1793
1772062967221,14.895833,8.437500,6.458333,0.208333,84.895833,2.13,1.29,1.29,5,1783
1772062967722,16.563147,9.006211,7.556936,0.000000,83.436853,2.13,1.29,1.29,6,1801
1772062968222,20.606695,10.460251,10.146444,0.209205,79.184100,2.13,1.29,1.29,6,1782
1772062968722,16.182573,8.298755,7.883817,0.000000,83.817427,2.13,1.29,1.29,5,1793
1772062969223,15.909091,8.264463,7.644628,0.206612,83.884298,2.13,1.29,1.29,2,1791
1772062969723,14.672216,8.012487,6.659729,0.104058,85.223725,2.13,1.29,1.29,6,1791
1772062970223,15.849844,8.654849,7.194995,0.000000,84.150156,2.13,1.29,1.29,2,1781
1772062970724,14.830072,7.826982,7.003090,0.102987,85.066941,2.13,1.29,1.29,5,1791
1772062971224,13.975155,7.660455,6.314700,0.000000,86.024845,2.13,1.29,1.29,6,1782
1772062971724,15.098242,7.962771,7.135471,0.206825,84.694933,2.13,1.29,1.29,6,1792
1772062972225,14.033264,7.796258,6.237006,0.000000,85.966736,2.36,1.35,1.31,3,1792
1772062972725,15.160955,7.684320,7.476636,0.103842,84.735202,2.36,1.35,1.31,7,1795
1772062973225,15.400624,8.324662,7.075963,0.000000,84.599376,2.36,1.35,1.31,4,1782
1772062973726,16.185567,8.453608,7.731959,0.103093,83.711340,2.36,1.35,1.31,3,1794
1772062974226,14.715026,8.082902,6.632124,0.000000,85.284974,2.36,1.35,1.31,4,1782
1772062974726,15.608741,8.012487,7.596254,0.208117,84.183143,2.36,1.35,1.31,7,1792
1772062975227,14.374354,8.169597,6.204757,0.000000,85.625646,2.36,1.35,1.31,3,1792
1772062975727,14.285714,7.502569,6.783145,0.102775,85.611511,2.36,1.35,1.31,3,1792
1772062976227,15.226337,8.539095,6.687243,0.000000,84.773663,2.36,1.35,1.31,6,1783
1772062976728,14.434060,7.580478,6.853583,0.207684,85.358255,2.36,1.35,1.31,7,1794
1772062977228,14.596273,7.763975,6.832298,0.000000,85.403727,2.41,1.38,1.32,2,1783
1772062977729,16.179541,8.037578,8.141962,0.208768,83.611691,2.41,1.38,1.32,5,1795
1772062978229,18.514644,9.832636,8.682008,0.000000,81.485356,2.41,1.38,1.32,4,1795
1772062978729,16.320166,8.627859,7.692308,0.103950,83.575884,2.41,1.38,1.32,9,1795
1772062979230,17.476732,9.203723,8.273009,0.206825,82.316443,2.41,1.38,1.32,3,1782
1772062979730,15.876289,8.762887,7.113402,0.000000,84.123711,2.41,1.38,1.32,3,1792
1772062980230,16.615067,9.081527,7.533540,0.206398,83.178535,2.41,1.38,1.32,5,1782
1772062980730,15.718718,7.755946,7.962771,0.000000,84.281282,2.41,1.38,1.32,5,1792
1772062981231,14.684592,7.652534,7.032058,0.206825,85.108583,2.41,1.38,1.32,3,1792
1772062981731,15.036045,8.238929,6.797116,0.000000,84.963955,2.41,1.38,1.32,4,1792
1772062982231,15.010352,8.488613,6.521739,0.103520,84.886128,2.38,1.39,1.33,8,1782
1772062982732,15.336788,8.393782,6.943005,0.000000,84.663212,2.38,1.39,1.33,4,1794
1772062983232,15.663900,8.402490,7.261411,0.207469,84.128631,2.38,1.39,1.33,6,1783
1772062983732,14.757482,8.049536,6.707946,0.000000,85.242518,2.38,1.39,1.33,3,1792
1772062984233,14.994829,8.169597,6.825233,0.206825,84.798345,2.38,1.39,1.33,5,1794
1772062984733,14.953271,8.411215,6.542056,0.000000,85.046729,2.38,1.39,1.33,2,1792
1772062985234,14.196891,7.668394,6.528497,0.207254,85.595855,2.38,1.39,1.33,4,1782
1772062985734,14.226804,7.628866,6.597938,0.000000,85.773196,2.38,1.39,1.33,6,1792
1772062986234,14.226376,7.476636,6.749740,0.103842,85.669782,2.38,1.39,1.33,3,1782
1772062986735,13.739669,7.334711,6.404959,0.000000,86.260331,2.38,1.39,1.33,8,1792
1772062987235,15.320911,8.592133,6.728778,0.103520,84.575569,2.43,1.42,1.34,4,1794
1772062987735,13.678756,7.357513,6.321244,0.000000,86.321244,2.43,1.42,1.34,7,1794
1772062988236,16.337149,8.532778,7.804370,0.208117,83.454735,2.43,1.42,1.34,8,1784
1772062988736,14.330218,7.684320,6.645898,0.103842,85.565940,2.43,1.42,1.34,3,1796
1772062989236,13.929314,7.588358,6.340956,0.103950,85.966736,2.43,1.42,1.34,3,1787
1772062989737,14.845361,8.247423,6.597938,0.206186,84.948454,2.43,1.42,1.34,3,1795
1772062990237,14.434060,7.788162,6.645898,0.000000,85.565940,2.43,1.42,1.34,7,1796
1772062990737,14.018692,7.580478,6.438214,0.103842,85.877466,2.43,1.42,1.34,3,1796
1772062991238,14.049587,7.438017,6.611570,0.000000,85.950413,2.43,1.42,1.34,4,1785
1772062991738,13.499481,6.853583,6.645898,0.103842,86.396677,2.43,1.42,1.34,5,1793
1772062992238,13.914849,7.580478,6.334372,0.000000,86.085151,2.39,1.43,1.34,5,1783
1772062992739,14.994829,8.273009,6.721820,0.103413,84.901758,2.39,1.43,1.34,4,1796
1772062993239,14.020619,7.525773,6.494845,0.000000,85.979381,2.39,1.43,1.34,6,1794
1772062993739,15.010352,8.799172,6.211180,0.103520,84.886128,2.39,1.43,1.34,3,1794
1772062994239,14.035088,7.533540,6.501548,0.000000,85.964912,2.39,1.43,1.34,3,1785
1772062994740,13.871636,7.556936,6.314700,0.103520,86.024845,2.39,1.43,1.34,3,1796
1772062995240,14.109166,7.312049,6.797116,0.102987,85.787848,2.39,1.43,1.34,3,1785
1772062995740,13.471503,7.357513,6.113990,0.207254,86.321244,2.39,1.43,1.34,6,1796
1772062996241,13.725490,7.430341,6.295150,0.000000,86.274510,2.39,1.43,1.34,6,1795
1772062996741,14.626556,7.883817,6.742739,0.207469,85.165975,2.39,1.43,1.34,5,1795
1772062997242,13.946281,7.747934,6.198347,0.000000,86.053719,2.52,1.47,1.35,2,1784
1772062997742,14.609053,7.818930,6.790123,0.205761,85.185185,2.52,1.47,1.35,3,1794
1772062998242,16.322314,8.264463,8.057851,0.000000,83.677686,2.52,1.47,1.35,7,1784
1772062998743,16.062176,9.533679,6.528497,0.103627,83.834197,2.52,1.47,1.35,5,1793
1772062999243,13.857291,7.238883,6.618407,0.206825,85.935884,2.52,1.47,1.35,5,1793
1772062999743,14.374354,7.445708,6.928645,0.000000,85.625646,2.52,1.47,1.35,3,1795
1772063000244,14.137214,7.172557,6.964657,0.207900,85.654886,2.52,1.47,1.35,7,1785
1772063000744,15.647668,9.015544,6.632124,0.000000,84.352332,2.52,1.47,1.35,2,1794
1772063001244,16.683831,8.856849,7.826982,0.102987,83.213182,2.52,1.47,1.35,5,1786
1772063001745,16.374871,9.062822,7.312049,0.000000,83.625129,2.52,1.47,1.35,6,1796
1772063002245,14.654283,8.359133,6.295150,0.206398,85.139319,2.56,1.5,1.36,3,1795
1772063002745,22.419187,13.138686,9.280501,0.208551,77.372263,2.56,1.5,1.36,7,1844
1772063003246,17.118998,10.229645,6.889353,0.521921,82.359081,2.56,1.5,1.36,4,1828
1772063003746,13.900415,7.157676,6.742739,0.000000,86.099585,2.56,1.5,1.36,5,1838
